,jup_cat_no,year,band_A_App,band_B_App,band_C_App,band_D_App,band_E_App,band_Total_App,band_A_Offer,band_B_Offer,band_C_Offer,band_D_Offer,band_E_Offer,band_Total_Offer,college,fee,website,funding,program_name,duration,interview_flag,first_year_intake,program_short_name,English Language mean,English Language std,English Language min,English Language 25%,English Language 50%,English Language 75%,English Language max,Chinese Language mean,Chinese Language std,Chinese Language min,Chinese Language 25%,Chinese Language 50%,Chinese Language 75%,Chinese Language max,Mathematics (Core) mean,Mathematics (Core) std,Mathematics (Core) min,Mathematics (Core) 25%,Mathematics (Core) 50%,Mathematics (Core) 75%,Mathematics (Core) max,Liberal Studies mean,Liberal Studies std,Liberal Studies min,Liberal Studies 25%,Liberal Studies 50%,Liberal Studies 75%,Liberal Studies max,Best 5 mean,Best 5 std,Best 5 min,Best 5 25%,Best 5 50%,Best 5 75%,Best 5 max
610,JS6080,2017,220,157,275,345,317,1314,28,0,0,0,0,28,The University of Hong Kong,42100,http://web.edu.hku.hk/programme/babed_chi_6080, UGC-funded,文學士及教育學士(語文教育) - 中文教育 (雙學位課程) ,5, Yes (on a selective basis),26,Bachelor of Arts and Bachelor of Education in Language Education - Chinese (double degree),3.833333333,0.40824829,3,4,4,4,4,6,0.632455532,5,6,6,6,7,4.833333333,1.471960144,3,4,4.5,5.75,7,4.5,0.547722558,4,4,4.5,5,5,24.5,2.810693865,23,23,23,24.5,30
611,JS6080,2016,207,147,223,298,306,1181,24,0,0,0,0,24,The University of Hong Kong,42100,http://web.edu.hku.hk/programme/babed_chi_6080, UGC-funded,文學士及教育學士(語文教育) - 中文教育 (雙學位課程) ,5, Yes (on a selective basis),26,Bachelor of Arts and Bachelor of Education in Language Education - Chinese (double degree),3.4,0.547722558,3,3,3,4,4,5,0.707106781,4,5,5,5,6,4.6,0.894427191,4,4,4,5,6,4.6,0.894427191,4,4,4,5,6,24.2,1.303840481,23,23,24,25,26
612,JS6080,2015,171,109,226,345,324,1175,23,0,0,0,0,23,The University of Hong Kong,42100,http://web.edu.hku.hk/programme/babed_chi_6080, UGC-funded,文學士及教育學士(語文教育) - 中文教育 (雙學位課程) ,5, Yes (on a selective basis),26,Bachelor of Arts and Bachelor of Education in Language Education - Chinese (double degree),4.25,0.5,4,4,4,4.25,5,5.5,0.577350269,5,5,5.5,6,6,4,0.816496581,3,3.75,4,4.25,5,5,0.816496581,4,4.75,5,5.25,6,24.25,0.5,24,24,24,24.25,25
613,JS6080,2014,200,125,288,346,420,1379,27,0,0,0,0,27,The University of Hong Kong,42100,http://web.edu.hku.hk/programme/babed_chi_6080, UGC-funded,文學士及教育學士(語文教育) - 中文教育 (雙學位課程) ,5, Yes (on a selective basis),26,Bachelor of Arts and Bachelor of Education in Language Education - Chinese (double degree),4.8,0.447213595,4,5,5,5,5,6,0.707106781,5,6,6,6,7,4,0,4,4,4,4,4,3.8,0.836660027,3,3,4,4,5,24,1,23,23,24,25,25
614,JS6080,2013,175,114,235,322,441,1287,24,0,0,0,0,24,The University of Hong Kong,42100,http://web.edu.hku.hk/programme/babed_chi_6080, UGC-funded,文學士及教育學士(語文教育) - 中文教育 (雙學位課程) ,5, Yes (on a selective basis),26,Bachelor of Arts and Bachelor of Education in Language Education - Chinese (double degree),4.428571429,0.786795792,3,4,5,5,5,5.714285714,0.487950036,5,5.5,6,6,6,4.428571429,0.534522484,4,4,4,5,5,4.857142857,0.899735411,4,4,5,5.5,6,24.85714286,2.035400978,23,24,24,25,29
615,JS6080,2012,71,71,131,218,280,771,22,0,0,0,0,22,The University of Hong Kong,42100,http://web.edu.hku.hk/programme/babed_chi_6080, UGC-funded,文學士及教育學士(語文教育) - 中文教育 (雙學位課程) ,5, Yes (on a selective basis),26,Bachelor of Arts and Bachelor of Education in Language Education - Chinese (double degree),3.666666667,0.577350269,3,3.5,4,4,4,5.666666667,0.577350269,5,5.5,6,6,6,3.666666667,0.577350269,3,3.5,4,4,4,5.333333333,1.154700538,4,5,6,6,6,24.33333333,1.154700538,23,24,25,25,25
616,JS6078,2017,61,50,83,101,99,394,27,0,0,0,0,27,The University of Hong Kong,42100,http://arts.hku.hk/homepage, UGC-funded,文學士(文學研究)及法學士 (雙學位課程) ,5, No,20,Bachelor of Arts in Literary Studies and Bachelor of Laws (double degree),6.666666667,0.577350269,6,6.5,7,7,7,4.666666667,0.577350269,4,4.5,5,5,5,4.666666667,0.577350269,4,4.5,5,5,5,5,1,4,4.5,5,5.5,6,28.66666667,0.577350269,28,28.5,29,29,29
617,JS6078,2016,84,65,68,89,127,433,25,0,0,0,0,25,The University of Hong Kong,42100,http://arts.hku.hk/homepage, UGC-funded,文學士(文學研究)及法學士 (雙學位課程) ,5, No,20,Bachelor of Arts in Literary Studies and Bachelor of Laws (double degree),6.222222222,0.440958552,6,6,6,6,7,5.333333333,1,4,5,5,6,7,4.777777778,0.666666667,4,4,5,5,6,5.444444444,0.726483157,5,5,5,6,7,29.44444444,1.424000624,28,28,29,30,32
618,JS6078,2015,71,33,46,88,114,352,27,1,0,0,0,28,The University of Hong Kong,42100,http://arts.hku.hk/homepage, UGC-funded,文學士(文學研究)及法學士 (雙學位課程) ,5, No,20,Bachelor of Arts in Literary Studies and Bachelor of Laws (double degree),6.571428571,0.534522484,6,6,7,7,7,5.857142857,0.899735411,5,5,6,6.5,7,4.428571429,0.534522484,4,4,4,5,5,6,1.154700538,4,5.5,6,7,7,30.42857143,2.225394561,28,29,30,31.5,34
619,JS6078,2014,72,23,39,79,104,317,24,0,0,0,0,24,The University of Hong Kong,42100,http://arts.hku.hk/homepage, UGC-funded,文學士(文學研究)及法學士 (雙學位課程) ,5, No,20,Bachelor of Arts in Literary Studies and Bachelor of Laws (double degree),6.25,0.957427108,5,5.75,6.5,7,7,5,1.154700538,4,4,5,6,6,5.75,1.5,4,4.75,6,7,7,5,0.816496581,4,4.75,5,5.25,6,30.25,0.5,30,30,30,30.25,31
620,JS6078,2013,48,25,51,65,93,282,20,0,0,0,0,20,The University of Hong Kong,42100,http://arts.hku.hk/homepage, UGC-funded,文學士(文學研究)及法學士 (雙學位課程) ,5, No,20,Bachelor of Arts in Literary Studies and Bachelor of Laws (double degree),6,0.894427191,5,5.25,6,6.75,7,5.666666667,1.211060142,4,5,5.5,6.75,7,4.833333333,1.471960144,3,4,4.5,5.75,7,6.333333333,0.816496581,5,6,6.5,7,7,30.5,1.974841766,29,29,29.5,32.25,33
621,JS6078,2012,46,21,33,53,55,208,19,0,0,0,0,19,The University of Hong Kong,42100,http://arts.hku.hk/homepage, UGC-funded,文學士(文學研究)及法學士 (雙學位課程) ,5, No,20,Bachelor of Arts in Literary Studies and Bachelor of Laws (double degree),6.857142857,0.377964473,6,7,7,7,7,6.571428571,0.534522484,6,6,7,7,7,5.571428571,0.975900073,4,5,6,6,7,5.857142857,1.214985793,4,5,6,7,7,33.28571429,1.380131119,31,32.5,34,34,35
622,JS6066,2017,241,204,297,369,329,1440,34,0,0,0,0,34,The University of Hong Kong,42100,http://web.edu.hku.hk/programme/babed_6066, UGC-funded,文學士及教育學士(語文教育) - 英文教育 (雙學位課程) ,5, Yes (on a selective basis),31,Bachelor of Arts and Bachelor of Education in Language Education - English (double degree),6.333333333,0.577350269,6,6,6,6.5,7,4.333333333,0.577350269,4,4,4,4.5,5,4.666666667,0.577350269,4,4.5,5,5,5,5,1,4,4.5,5,5.5,6,24.33333333,2.081665999,22,23.5,25,25.5,26
